,CMPNM_NM,JJINHBT_SALES_PRICE_RATE,OTSD_SALES_PRICE_RATE,ALL_SALES_PRICE_RATE,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM
8144,신태백관,0.7466666666666667,0.013333333333333334,0.055,서귀포시,대정읍,대정읍,아시아음식,중식
8145,신토계,0.625,0.005,0.04,제주시,용담2동,제주시 동지역,한식,가정식
8146,신토불이,0.145,0.0,0.011666666666666667,제주시,이도1동,제주시 동지역,한식,가정식
8147,신토불이2호점,0.065,0.0,0.005,서귀포시,대정읍,대정읍,한식,가정식
8148,신토불이수산,2.1666666666666665,0.13333333333333333,0.2733333333333334,제주시,노형동,제주시 동지역,한식,가정식
8149,신통치킨,0.268,0.002,0.018,제주시,노형동,제주시 동지역,패스트푸드,치킨
8150,신통치킨(용담점),0.3,0.0,0.018333333333333333,제주시,용담2동,제주시 동지역,패스트푸드,치킨
8151,신틈새불닭발,0.06833333333333334,0.0033333333333333335,0.008333333333333333,서귀포시,정방동,서귀포시 동지역,한식,단품요리 전문
8152,신팔도강산,0.39000000000000007,0.01,0.03,서귀포시,남원읍,남원읍,한식,가정식
8153,신평올레,0.9316666666666666,0.013333333333333334,0.07166666666666667,서귀포시,대정읍,대정읍,한식,가정식
8154,신풍리어촌계,0.1725,0.005,0.0125,서귀포시,성산읍,성산읍,한식,단품요리 전문
8155,신풍해장국,0.12666666666666668,0.0,0.008333333333333333,제주시,일도2동,제주시 동지역,한식,가정식
8156,신한라아구찜,0.30333333333333334,0.011666666666666667,0.028333333333333332,서귀포시,표선면,표선면,한식,단품요리 전문
8157,신해바라기,2.405,0.18333333333333335,0.32666666666666666,제주시,일도1동,제주시 동지역,한식,가정식
8158,신해바라기제2호점,0.54,0.01,0.043333333333333335,제주시,이도2동,제주시 동지역,한식,가정식
8159,신해바라기한라대점,1.24,0.034999999999999996,0.11,제주시,노형동,제주시 동지역,한식,가정식
8160,신해조,0.8183333333333334,0.08333333333333333,0.13166666666666668,제주시,건입동,제주시 동지역,한식,가정식
8161,신현대식당,0.315,0.13166666666666668,0.15,제주시,건입동,제주시 동지역,한식,가정식
8162,신호등,0.5666666666666668,0.011666666666666667,0.045000000000000005,서귀포시,대정읍,대정읍,간식,분식
8163,신호등술집,0.15,0.0,0.013333333333333334,서귀포시,예래동,서귀포시 동지역,한식,가정식
8164,신혼듸모영,0.085,0.0,0.005,서귀포시,중앙동,서귀포시 동지역,한식,가정식
8165,신화,0.49833333333333335,0.011666666666666665,0.043333333333333335,제주시,연동,제주시 동지역,한식,가정식
8166,신화돌담집,0.9500000000000001,1.9433333333333334,1.9516666666666669,서귀포시,안덕면,안덕면,한식,가정식
8167,신화앞오름식당,0.5683333333333334,0.011666666666666667,0.04833333333333334,제주시,구좌읍,구좌읍,한식,가정식
8168,신화정스시시청점,0.2990909090909091,0.0009090909090909091,0.017272727272727273,제주시,이도2동,제주시 동지역,아시아음식,일식
8169,신화조개앤횟집,0.5116666666666666,0.065,0.09000000000000001,제주시,용담2동,제주시 동지역,한식,단품요리 전문
8170,신화회포차,0.02,0.015,0.015,서귀포시,안덕면,안덕면,한식,가정식
8171,신흥관,0.37000000000000005,0.0033333333333333335,0.02666666666666667,제주시,연동,제주시 동지역,아시아음식,중식
8172,신흥동백가든,0.9416666666666668,0.005,0.06166666666666667,서귀포시,남원읍,남원읍,한식,가정식
8173,실이네닭곰탕,0.755,0.006666666666666667,0.051666666666666666,서귀포시,동홍동,서귀포시 동지역,한식,단품요리 전문
8174,심돌북카페,0.0,0.0,0.0,서귀포시,성산읍,성산읍,음료,커피
8175,심바카레,0.26166666666666666,0.13,0.13833333333333334,제주시,애월읍,애월읍,한식,가정식
8176,심심포차,0.8133333333333335,0.0,0.056666666666666664,제주시,이도2동,제주시 동지역,한식,가정식
8177,심야식당,0.6916666666666668,0.19166666666666665,0.22666666666666668,서귀포시,대천동,서귀포시 동지역,아시아음식,일식
8178,심야식당 제주서녘,0.12,0.04,0.04,서귀포시,대정읍,대정읍,한식,가정식
8179,심야식당낭만혼술,0.2683333333333333,0.013333333333333334,0.03,제주시,연동,제주시 동지역,한식,단품요리 전문
8180,심양 양꼬치,0.5316666666666666,0.01,0.04,제주시,노형동,제주시 동지역,한식,가정식
8181,심이네,0.25666666666666665,0.021666666666666667,0.03333333333333333,제주시,일도1동,제주시 동지역,한식,가정식
8182,심청이쌈밥,0.315,0.0,0.021666666666666667,제주시,아라동,제주시 동지역,한식,단품요리 전문
8183,십오야,0.295,0.09833333333333333,0.11166666666666665,제주시,조천읍,조천읍,한식,가정식
8184,십원향,0.4033333333333333,0.034999999999999996,0.05833333333333333,제주시,노형동,제주시 동지역,아시아음식,중식
8185,십팔번남문점,0.01,0.0033333333333333335,0.0033333333333333335,제주시,삼도2동,제주시 동지역,한식,단품요리 전문
8186,싱겟물바당,0.24333333333333332,0.0033333333333333335,0.02,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8187,싱그러우니,0.011666666666666667,0.0016666666666666668,0.0033333333333333335,서귀포시,예래동,서귀포시 동지역,한식,단품요리 전문
8188,싱싱쌈촌,0.7999999999999999,0.015,0.06,제주시,노형동,제주시 동지역,한식,단품요리 전문
8189,싱싱잇,2.466666666666667,2.25,2.3400000000000003,제주시,한림읍,한림읍,한식,가정식
8190,싱싱촘맛집,0.25333333333333335,0.05333333333333334,0.06666666666666667,제주시,조천읍,조천읍,한식,단품요리 전문
8191,싱싱포차,0.21,0.008333333333333333,0.02,제주시,연동,제주시 동지역,한식,가정식
8192,싱싱프루츠,0.4466666666666666,0.005,0.03333333333333333,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8193,싱싱프루츠외도점,0.06666666666666667,0.0,0.0033333333333333335,제주시,외도동,제주시 동지역,한식,단품요리 전문
8194,싱싱회센타,0.295,0.19499999999999998,0.20666666666666667,제주시,일도1동,제주시 동지역,아시아음식,일식
8195,싸양맛집,0.13,0.035,0.04,서귀포시,정방동,서귀포시 동지역,한식,가정식
8196,싸움의고수제주노형점,0.48,0.011666666666666667,0.03833333333333333,제주시,노형동,제주시 동지역,한식,가정식
8197,싸움의고수제주삼화점,0.05,0.0,0.0,제주시,화북동,제주시 동지역,한식,가정식
8198,싸움의고수제주시청점,0.22,0.006666666666666667,0.018333333333333333,제주시,이도1동,제주시 동지역,한식,가정식
8199,쌀롱제주,0.07333333333333333,0.0,0.006666666666666667,제주시,한경면,한경면,한식,단품요리 전문
8200,쌀소년,0.065,0.02666666666666667,0.03,서귀포시,표선면,표선면,한식,단품요리 전문
8201,쌈짓골,0.315,0.013333333333333334,0.03333333333333333,제주시,조천읍,조천읍,한식,가정식
8202,쌈짓돈,0.37333333333333335,0.0016666666666666668,0.024999999999999998,서귀포시,표선면,표선면,한식,가정식
8203,쌈촌,0.33666666666666667,0.008333333333333333,0.03,서귀포시,정방동,서귀포시 동지역,한식,단품요리 전문
8204,쌈총사횟집,0.2333333333333333,0.25166666666666665,0.26166666666666666,서귀포시,성산읍,성산읍,한식,단품요리 전문
8205,쌍고동,0.08166666666666668,0.0,0.0033333333333333335,제주시,용담1동,제주시 동지역,한식,가정식
8206,쌍교숯불갈비 제주애월점,1.2833333333333334,0.10333333333333335,0.19000000000000003,제주시,애월읍,애월읍,한식,갈비
8207,쌍둥이감귤농장식당,0.44000000000000006,0.025,0.05,서귀포시,대천동,서귀포시 동지역,한식,가정식
8208,쌍둥이기사식당,0.725,0.011666666666666667,0.05666666666666667,서귀포시,안덕면,안덕면,한식,기사식당
8209,쌍둥이네치킨,0.17666666666666667,0.0033333333333333335,0.015,서귀포시,영천동,서귀포시 동지역,패스트푸드,치킨
8210,쌍둥이돼지꿈,0.25833333333333336,0.07,0.08166666666666667,서귀포시,중문동,서귀포시 동지역,한식,가정식
8211,쌍둥이횟집본점,3.595,1.6116666666666666,1.781666666666667,서귀포시,정방동,서귀포시 동지역,한식,단품요리 전문
8212,쌍용회관,0.38166666666666665,0.018333333333333333,0.041666666666666664,제주시,구좌읍,구좌읍,간식,분식
8213,쌍팔련도,1.2566666666666666,0.0016666666666666668,0.07666666666666666,제주시,일도2동,제주시 동지역,한식,가정식
8214,쌍화 153,0.30666666666666664,0.008333333333333333,0.028333333333333335,제주시,아라동,제주시 동지역,한식,단품요리 전문
8215,쌔맹,0.455,0.0,0.028333333333333332,제주시,용담1동,제주시 동지역,한식,가정식
8216,써니,0.94,0.0,0.05,제주시,연동,제주시 동지역,음료,커피
8217,써니꼬마김밥,0.15833333333333335,0.0,0.01,제주시,용담2동,제주시 동지역,간식,분식
8218,써니꼬마김밥건입점,0.115,0.0,0.01,제주시,일도2동,제주시 동지역,한식,단품요리 전문
8219,써니꼬마김밥노형점,0.49,0.0,0.03,제주시,노형동,제주시 동지역,간식,분식
8220,써니봉,0.19999999999999998,0.0016666666666666668,0.015,제주시,봉개동,제주시 동지역,한식,단품요리 전문
8221,써니왕갈비탕,0.4566666666666667,0.0016666666666666668,0.03,제주시,화북동,제주시 동지역,한식,가정식
8222,써니의놀이터,0.18666666666666668,0.008333333333333333,0.016666666666666666,제주시,한림읍,한림읍,한식,단품요리 전문
8223,써니의부엌,0.21666666666666667,0.01,0.023333333333333334,제주시,아라동,제주시 동지역,한식,단품요리 전문
8224,써니킴밥,0.18833333333333332,0.0,0.013333333333333334,제주시,노형동,제주시 동지역,한식,가정식
8225,써니하우스,0.023333333333333334,0.0033333333333333335,0.0033333333333333335,서귀포시,안덕면,안덕면,음료,커피
8226,써니홀딩스,0.30333333333333334,0.0033333333333333335,0.021666666666666667,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8227,써드밋가배,1.0483333333333333,0.005,0.06666666666666667,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8228,써든스테이크,0.20666666666666667,0.0033333333333333335,0.016666666666666666,제주시,연동,제주시 동지역,양식,스테이크
8229,써브웨이 제주대점,3.0866666666666664,0.075,0.25666666666666665,제주시,아라동,제주시 동지역,간식,샌드위치/토스트
8230,써브웨이신제주연동신시가지점,3.6916666666666664,0.05833333333333333,0.27499999999999997,제주시,연동,제주시 동지역,간식,샌드위치/토스트
8231,써브웨이제주시청점,3.956666666666667,0.06166666666666667,0.29333333333333333,제주시,이도2동,제주시 동지역,간식,샌드위치/토스트
8232,썬더치킨 (제원점),0.3,0.01,0.03,제주시,연동,제주시 동지역,패스트푸드,치킨
8233,썬더치킨 외도점,0.4666666666666666,0.0016666666666666668,0.03166666666666667,제주시,외도동,제주시 동지역,패스트푸드,치킨
8234,썬더치킨 우도야사랑해점,0.25333333333333335,0.056666666666666664,0.06666666666666667,제주시,우도면,우도면,패스트푸드,치킨
8235,썬더치킨 일도 고마로점,0.7633333333333333,0.0033333333333333335,0.049999999999999996,제주시,일도2동,제주시 동지역,패스트푸드,치킨
8236,썬더치킨 제원점,0.12333333333333334,0.006666666666666667,0.013333333333333334,제주시,연동,제주시 동지역,패스트푸드,치킨
8237,썬더치킨 제주지사(베라체점),0.8833333333333334,0.0016666666666666668,0.05333333333333334,제주시,이도2동,제주시 동지역,패스트푸드,치킨
8238,썬더치킨 함덕점,0.37166666666666665,0.018333333333333333,0.041666666666666664,제주시,조천읍,조천읍,패스트푸드,치킨
8239,썬더치킨노형점,0.6266666666666666,0.01,0.04666666666666667,제주시,노형동,제주시 동지역,패스트푸드,치킨
8240,썬라이즈135,0.02,0.045000000000000005,0.045000000000000005,서귀포시,성산읍,성산읍,양식,양식
8241,썬샤인코스트,0.10166666666666667,0.016666666666666666,0.021666666666666667,서귀포시,천지동,서귀포시 동지역,양식,양식
8242,썬셋비치,0.20833333333333334,0.12666666666666668,0.13333333333333333,제주시,한림읍,한림읍,양식,양식
8243,썸,0.02,0.0,0.0,제주시,한림읍,한림읍,한식,단품요리 전문
8244,썸의시작,0.16,0.05666666666666667,0.065,제주시,애월읍,애월읍,한식,단품요리 전문
8245,썸카페,1.25,0.018333333333333337,0.09666666666666668,제주시,연동,제주시 동지역,양식,양식
8246,쎈얼큰이,0.4766666666666666,0.0,0.028333333333333332,서귀포시,중앙동,서귀포시 동지역,한식,가정식
8247,쎌빠(연동점),0.11499999999999999,0.0016666666666666668,0.011666666666666667,제주시,연동,제주시 동지역,부페,부페
8248,쏘렐라,0.5133333333333333,0.09166666666666667,0.12,제주시,애월읍,애월읍,양식,양식
8249,쏘맥한잔,0.21333333333333335,0.0,0.016666666666666666,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8250,쏘바,0.0675,0.0025,0.005,제주시,연동,제주시 동지역,한식,단품요리 전문
8251,쏘울,0.20400000000000001,0.004,0.018,서귀포시,중앙동,서귀포시 동지역,한식,단품요리 전문
8252,쏘주언니오빠포차,0.51,0.0033333333333333335,0.035,제주시,이도2동,제주시 동지역,한식,단품요리 전문
8253,쏜,0.555,0.03666666666666667,0.07666666666666666,제주시,노형동,제주시 동지역,한식,단품요리 전문
8254,쏠레국수,0.2866666666666667,0.016666666666666666,0.03166666666666667,서귀포시,성산읍,성산읍,한식,단품요리 전문
8255,쏠레일베이커리카페,0.16333333333333333,0.0033333333333333335,0.015,제주시,봉개동,제주시 동지역,음료,커피
8256,쏠티 브리즈,0.09500000000000001,0.015,0.016666666666666666,서귀포시,예래동,서귀포시 동지역,한식,단품요리 전문
8257,쏭스,0.2783333333333333,0.0,0.016666666666666666,제주시,연동,제주시 동지역,한식,단품요리 전문
8258,쏭스핫도그제주강정점,0.15166666666666667,0.01,0.02,서귀포시,대천동,서귀포시 동지역,간식,베이커리
8259,쏭스핫도그제주대점,0.21166666666666667,0.0016666666666666668,0.016666666666666666,제주시,아라동,제주시 동지역,간식,베이커리
8260,쏭스핫도그제주표선점,0.02,0.0,0.0,서귀포시,표선면,표선면,간식,베이커리
