ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202112,돈사돈 중문점,서귀포시,중문동,서귀포시 동지역,한식,돼지고기,0.28,0.08,0.84,1.44,0.84,1.26,-0.46,1.26,다나00b73b
202112,중문곱창,서귀포시,중문동,서귀포시 동지역,한식,곱창,0.83,0.42,0.03,0.07,0.1,0.2,-0.09,0.2,다나00b73b
202112,서귀포중문점 더벤티,서귀포시,중문동,서귀포시 동지역,음료,커피,0.51,3.9,0.01,0.47,0.05,1.75,-0.84,1.75,다나00b73b
202112,까망흑염소,서귀포시,중문동,서귀포시 동지역,한식,가정식,0.34,0.36,0.01,0.09,0.04,0.2,-0.07,0.2,다나00b73b
202112,교촌치킨세화점,제주시,구좌읍,구좌읍,패스트푸드,치킨,0.4,0.67,0.05,0.39,0.08,0.57,-0.06,0.57,다다40a04a
202112,평대바다상점,제주시,구좌읍,구좌읍,한식,가정식,0.09,0.14,0.15,1.54,0.16,1.37,-0.6,1.37,다다40a04a
202112,플로리디타,제주시,구좌읍,구좌읍,양식,양식,0.3,0.17,0.09,0.27,0.12,0.29,0,0.29,다다40a04a
202112,충무김밥,제주시,구좌읍,구좌읍,간식,분식,0.41,0.67,0.07,0.2,0.11,0.4,-0.25,0.4,다다40a04a
202112,만물식당,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.08,0.14,0,0.02,0.01,0.07,0.04,0.07,다다40a04a
202112,한라산도야지,제주시,구좌읍,구좌읍,한식,돼지고기,1.36,0.58,0.07,0.16,0.18,0.34,-0.05,0.34,다다40a04a
202112,양화정,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.12,0.08,0.02,0.03,0.03,0.06,-0.04,0.06,다다40a04a
202112,숙자네숟가락젓가락,제주시,구좌읍,구좌읍,한식,가정식,0.24,0.17,0.13,0.5,0.15,0.49,0.06,0.49,다다40a04a
202112,제주바다돼지앤막창,제주시,구좌읍,구좌읍,한식,막창,0.18,0.08,0.01,0.03,0.02,0.06,-0.05,0.06,다다40a04a
202112,이여도산아,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.14,0.05,0.01,0.07,0.02,0.08,0.1,0.08,다다40a04a
202112,오는곳세화,제주시,구좌읍,구좌읍,한식,가정식,0.03,0.05,0,0.02,0,0.04,-0.04,0.04,다다40a04a
202112,말이,제주시,구좌읍,구좌읍,한식,가정식,0.11,0.22,0.07,0.58,0.08,0.58,-0.18,0.58,다다40a04a
202112,세화마을 협동조합,제주시,구좌읍,구좌읍,양식,양식,0.19,0.58,0.03,0.58,0.05,0.7,-0.46,0.7,다다40a04a
202112,다시버시,제주시,구좌읍,구좌읍,한식,가정식,0.12,0.17,0.08,0.38,0.09,0.38,-0.1,0.38,다다40a04a
202112,제주한잔 세화,제주시,구좌읍,구좌읍,한식,가정식,0.07,0.08,0.2,1.1,0.21,0.97,-0.97,0.97,다다40a04a
202112,부엉이해장국,제주시,구좌읍,구좌읍,한식,해장국,0.19,0.36,0,0,0.02,0.12,-0.03,0.12,다다40a04a
